tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
819952236453363712,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13.0,10.0,Oliver,puppo,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1,acorn_squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True,14305,14305
819924195358416896,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,https://twitter.com/dog_rates/status/819924195358416896/video/1,11.0,10.0,None,doggo,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,Brabancon_griffon,0.409909,True,malinois,0.2446489999999999,True,bull_mastiff,0.0748195,True,14916,14916
819711362133872643,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af ,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11.0,10.0,Howie,None,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,chow,0.52623,True,Pomeranian,0.283647,True,toy_poodle,0.0676654,True,10606,10606
819588359383371776,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13.0,10.0,Jazzy,None,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,1,jellyfish,0.4327479999999999,False,goldfish,0.1131109999999999,False,coral_reef,0.0870471999999999,False,8008,8008
819347104292290561,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12.0,10.0,Anna,None,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,Pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,2550,2550
819238181065359361,2017-01-11 17:42:57+00:00,Twitter Web Client,"Some happy pupper news to share. 10/10 for everyone involved 
",http://us.blastingnews.com/news/2017/01/200-dogs-saved-from-south-korean-dog-meat-industry-001385441.html?sbdht=_pM1QUzk3wsfscF9XF2WEd9KoWDpsQlMUjfh1HxxUq0u5mMbiu2B0kw2_,10.0,10.0,None,pupper,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1,soccer_ball,0.398102,False,basset,0.335692,True,cocker_spaniel,0.0729408,True,25652,25652
819227688460238848,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10.0,Finn,None,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,flat-coated_retriever,0.837448,True,groenendael,0.0861665,True,Labrador_retriever,0.0160522,True,0,0
819006400881917954,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14.0,10.0,Sunny,doggo,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1,tick,0.242538,False,nail,0.212589,False,screw,0.172838,False,95450,95450
819004803107983360,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14.0,10.0,Bo,doggo,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,Pomeranian,0.948537,True,schipperke,0.0143098999999999,True,Chihuahua,0.00812024,True,0,0
818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13.0,10.0,Wafer,None,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1,Bernese_mountain_dog,0.583054,True,Shetland_sheepdog,0.0659904,True,Greater_Swiss_Mountain_dog,0.0652362,True,10971,10971
818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12.0,10.0,Bear,None,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2,vizsla,0.665516,True,redbone,0.173366,True,basset,0.134783,True,0,0
818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11.0,10.0,Tom,None,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,Samoyed,0.634695,True,Arctic_fox,0.309853,False,kuvasz,0.019641,True,0,0
818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12.0,10.0,Florence,None,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,True,French_bulldog,0.309978,True,Siamese_cat,0.227677,False,13671,13671
818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11.0,10.0,Autumn,None,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,1,ocarina,0.148975,False,hamster,0.0689848999999999,False,wool,0.0317285,False,5356,5356
817908911860748288,2017-01-08 01:40:55+00:00,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
",https://twitter.com/micahgrimes/status/817902080979599361,12.0,10.0,None,None,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,miniature_poodle,0.349561,True,toy_poodle,0.154711,True,Maltese_dog,0.134229,True,57622,57622
817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,10.0,Buddy,None,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,Labrador_retriever,0.8019029999999999,True,Chesapeake_Bay_retriever,0.193575,True,Rottweiler,0.00119305,True,11901,11901
817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,10.0,Dido,Multiple,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1,giant_schnauzer,0.119693,True,Afghan_hound,0.0727627,True,miniature_schnauzer,0.0637859,True,13105,13105
817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12.0,10.0,Eugene,None,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,Pembroke,0.8764790000000001,True,Cardigan,0.0969114,True,dingo,0.00919567,False,0,0
817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13.0,10.0,Ken,None,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1,Rottweiler,0.591829,True,Doberman,0.204544,True,black-and-tan_coonhound,0.0786018999999999,True,6267,6267
817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11.0,10.0,Strudel,None,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1,Pembroke,0.655279,True,Pomeranian,0.104164,True,Cardigan,0.0528177,True,0,0
817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,10.0,Tebow,None,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,street_sign,0.290091,False,golden_retriever,0.258372,True,sandbar,0.132173,False,13367,13367
817120970343411712,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13.0,10.0,None,None,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1,Samoyed,0.978007,True,chow,0.00712124,True,Pomeranian,0.00639783,True,9517,9517
817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,10.0,Chloe,None,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,1,dalmatian,0.989519,True,English_setter,0.00525767,True,German_short-haired_pointer,0.00144283,True,0,0
816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,10.0,Timber,None,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,bow,0.16802,False,quill,0.1088069999999999,False,joystick,0.0433118,False,10905,10905
816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12.0,10.0,Binky,None,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,1,stove,0.587507,False,rotisserie,0.0517131,False,microwave,0.0207253,False,33961,33961
816450570814898180,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13.0,10.0,Moose,None,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1,Labrador_retriever,0.458746,True,Great_Dane,0.235504,True,Staffordshire_bullterrier,0.116864,True,9564,9564
816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,10.0,Dudley,None,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1,dingo,0.2884469999999999,False,Cardigan,0.229944,True,Pembroke,0.190407,True,9927,9927
816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12.0,10.0,Comet,None,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,golden_retriever,0.949215,True,Labrador_retriever,0.0167654,True,flat-coated_retriever,0.0106372999999999,True,0,0
815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11.0,10.0,Jack,None,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,1,llama,0.284394,False,standard_poodle,0.132569,True,teddy,0.127975,False,25057,25057
815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://twitter.com/dog_rates/status/815966073409433600/video/1,13.0,10.0,None,pupper,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,Pembroke,0.773135,True,Cardigan,0.11681,True,chow,0.0390362,True,0,0
815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11.0,10.0,Akumi,None,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,upright,0.303415,False,golden_retriever,0.181351,True,Brittany_spaniel,0.1620839999999999,True,9161,9161
815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12.0,10.0,Titan,None,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1,Labrador_retriever,0.479008,True,ice_bear,0.2182889999999999,False,kuvasz,0.1399109999999999,True,11467,11467
815390420867969024,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13.0,10.0,None,None,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,1,Chihuahua,0.416385,True,West_Highland_white_terrier,0.102933,True,Samoyed,0.0872995,True,8485,8485
814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11.0,10.0,Cooper,pupper,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1,Labrador_retriever,0.986548,True,golden_retriever,0.00886185,True,Chihuahua,0.000693528,True,12511,12511
814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12.0,10.0,Olivia,None,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,1,box_turtle,0.543706,False,terrapin,0.2026,False,loggerhead,0.0711215,False,0,0
814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12.0,10.0,Alf,None,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1,vizsla,0.5195890000000001,True,miniature_pinscher,0.0647712,True,Rhodesian_ridgeback,0.0614913,True,32000,32000
814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12.0,10.0,Oshie,None,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,dough,0.806757,False,bakery,0.0279065999999999,False,French_loaf,0.0181889,False,0,0
813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11.0,10.0,Chubbs,doggo,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1,cocker_spaniel,0.299708,True,golden_retriever,0.263665,True,Irish_setter,0.0803233,True,40402,40402
813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14.0,10.0,Gary,None,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1,Pembroke,0.918441,True,Cardigan,0.0273395,True,Siberian_husky,0.020221,True,9300,9300
813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12.0,10.0,Sky,None,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1,chow,0.749368,True,schipperke,0.133738,True,Newfoundland,0.0499138,True,20783,20783
813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13.0,10.0,Atlas,None,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,1,English_springer,0.9903,True,Welsh_springer_spaniel,0.00207991,True,cocker_spaniel,0.00201378,True,10192,10192
813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11.0,10.0,None,doggo,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,1,bath_towel,0.721933,False,Staffordshire_bullterrier,0.0593442,True,bagel,0.0357015999999999,False,22085,22085
813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13.0,10.0,None,None,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,standard_schnauzer,0.441427,True,miniature_schnauzer,0.248885,True,Sealyham_terrier,0.164967,True,10384,10384
813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12.0,10.0,Eleanor,None,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,golden_retriever,0.800495,True,kuvasz,0.0977564,True,Saluki,0.0684146,True,8588,8588
813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12.0,10.0,Layla,None,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1,Maltese_dog,0.921968,True,West_Highland_white_terrier,0.0178107,True,toy_poodle,0.0135554,True,9361,9361
813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13.0,10.0,None,None,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1,beagle,0.681218,True,basset,0.125121,True,boxer,0.0803982,True,4968,4968
813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11.0,10.0,None,doggo,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1,Pomeranian,0.46071,True,chow,0.202765,True,Pekinese,0.133266,True,11515,11515
813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12.0,10.0,Toby,None,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,pug,0.8839520000000001,True,Boston_bull,0.0110568,True,French_bulldog,0.00983981,True,11694,11694
813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10.0,Rocky,doggo,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,1,Labrador_retriever,0.868367,True,golden_retriever,0.0433046,True,vizsla,0.0282072,True,10989,10989
813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11.0,10.0,Baron,None,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1,golden_retriever,0.263892,True,Welsh_springer_spaniel,0.184193,True,beagle,0.182241,True,8865,8865
813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10.0,Tyr,None,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,1,wood_rabbit,0.785756,False,hare,0.118181,False,Cardigan,0.0436270999999999,True,23337,23337
813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,10.0,Bauer,None,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,1,West_Highland_white_terrier,0.672117,True,Old_English_sheepdog,0.146147,True,komondor,0.0231414,True,8380,8380
812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10.0,10.0,Swagger,None,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,1,Italian_greyhound,0.305637,True,whippet,0.232057,True,Great_Dane,0.117806,True,0,0
812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10.0,Brandi,None,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,1,bull_mastiff,0.743808,True,boxer,0.106697,True,American_Staffordshire_terrier,0.0423353,True,6787,6787
812503143955202048,2016-12-24 03:40:19+00:00,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13.0,10.0,None,None,https://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg,1,walking_stick,0.162179,False,sandal,0.1290859999999999,False,purse,0.0814119,False,8900,8900
812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10.0,Mary,None,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,Shih-Tzu,0.225848,True,Norfolk_terrier,0.186873,True,Irish_terrier,0.1069869999999999,True,15224,15224
812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10.0,Moe,None,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,1,Irish_water_spaniel,0.388332,True,standard_poodle,0.284121,True,greenhouse,0.0348681,False,8102,8102
811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10.0,Ted,None,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,2,Chihuahua,0.376741,True,Italian_greyhound,0.173114,True,muzzle,0.0714851,False,8429,8429
811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13.0,10.0,Halo,None,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,1,hamster,0.999484,False,guinea_pig,0.000158217,False,broccoli,6.091100000000001e-05,False,6215,6215
811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10.0,Augie,None,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,1,French_bulldog,0.961996,True,Chihuahua,0.021793,True,Boston_bull,0.00691629,True,23302,23302
811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11.0,10.0,Craig,pupper,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,teddy,0.0982826,False,toy_poodle,0.0980293,True,shopping_basket,0.0778521,False,5927,5927
